lang	avg_len	shannon	test_shannon	test_loss	test_acc	best_epoch	val_loss	val_acc
Hierden Gl	4.859649122807017	4.612174097250092	4.561980114674732	3.3455569618626644	0.3832335472106933	21.0	3.481452703475952	0.3154362440109253
Hilvarenbeek NB	4.631578947368421	4.609100923883077	4.552295930245276	3.1248056512129936	0.3520249128341675	17.0	3.06414532661438	0.3509933650493622
Hoedekenskerke Ze	4.912280701754386	4.520148482878452	4.413081608409027	3.294831660755894	0.3293768465518951	19.0	3.2133214473724365	0.3387621939182281
Hoenderloo Gl	5.053571428571429	4.468604539813196	4.368671067481947	3.130706242152623	0.3982300758361816	21.0	3.193551540374756	0.3462783396244049
Hollandsche Veld Dr	4.785714285714286	4.568732065046183	4.523999097134852	3.150437491280692	0.3487654328346252	20.0	3.1337804794311523	0.3066666722297668
Hooghalen Dr	4.508771929824562	4.625858986965103	4.49883610523719	3.156390541478207	0.3566879034042358	20.0	3.262648820877075	0.2969283163547516
Hoonhorst Ov	4.56140350877193	4.681662712887649	4.614407691708506	3.684098360831277	0.3028391301631927	22.0	3.521398067474365	0.2717770040035248
Hoorn NH	4.912280701754386	4.4800357075537685	4.414830823396764	3.1727624190481087	0.3827893137931824	17.0	3.145637035369873	0.3139931559562683
Horn Lb	4.649122807017544	4.712455688048047	4.640374702371253	3.488264117324561	0.3385093212127685	20.0	3.2789087295532227	0.3499999940395355
Houten Ut	5.214285714285714	4.53351908295505	4.441970503488709	3.141520363943917	0.3735632300376892	15.0	3.1246044635772705	0.3501577377319336
Huijbergen NB	4.982142857142857	4.576631511177345	4.4913483710702655	3.115100860595703	0.3791044950485229	15.0	3.2898073196411133	0.3322259187698364
Huizen NH	5.4035087719298245	4.481715238759803	4.393534452601028	3.0515310722484923	0.4109589159488678	19.0	3.0964534282684326	0.3509316742420196
Hunsel Lb	4.666666666666667	4.658194186109303	4.54749976918006	3.294248882092928	0.3281733691692352	19.0	3.407098293304444	0.3242320716381073
IJmuiden NH	4.982456140350878	4.626888423519439	4.537082637792405	3.312893783837034	0.3548386991024017	19.0	3.3539464473724365	0.3217665553092956
IJsselmuiden Ov	4.824561403508772	4.656285539585006	4.595534880256179	3.3885316012198463	0.3313252925872803	20.0	3.449304342269897	0.2833333313465118
IJzendijke Ze	4.830188679245283	4.618144190098946	4.512568652763353	3.573100539873231	0.2944983839988708	16.0	3.619980335235596	0.2768166065216064
Ingen Gl	4.946428571428571	4.550148686880419	4.480289959645723	3.365513120378767	0.3483483493328094	25.0	3.151510715484619	0.3416927754878998
Jutphaas Ut	4.87719298245614	4.439853491912442	4.374886034001304	3.149007161458333	0.3552238941192627	25.0	3.0397768020629883	0.3650793731212616
Kamerik Ut	5.017543859649122	4.483618800051932	4.380123290489503	2.953955131664611	0.3965014815330505	18.0	2.93190860748291	0.3607594966888428
Kampen Ov	4.517857142857143	4.637844637847099	4.617417611633972	3.520568302699498	0.3106796145439148	15.0	3.5060393810272217	0.3129496574401855
Kantens Gn	4.428571428571429	4.777183409259405	4.661961405655182	3.3479745047433034	0.3717105388641357	20.0	3.404648303985596	0.3479853570461273
Katwijk aan Zee ZH	4.90566037735849	4.4740365026728135	4.394647347003555	2.978365916126179	0.367412120103836	18.0	3.064794540405273	0.3540983498096466
