lang,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Panningen Lb,5.7279673,5.0238647,5.7225275,3.458388,2.9433625,1.523051,2.4021053,0.23080932
Papendrecht ZH,5.18618,5.6651087,5.2805433,3.3852522,2.384388,2.146687,1.9153122,4.0983434,0.1402632
Piershil ZH,5.1488595,5.0352807,4.2733994,3.9480712,3.223104,2.3578792,2.2124622,1.7076027,0.18084627
Poederoijen Gl,5.3635354,5.2869754,5.4163575,4.5824356,3.147344,2.944155,2.0674329,1.0722324,0.4678092
Posterholt Lb,5.707638,5.525698,5.7800937,3.2178566,3.1042101,1.6992743,1.3496807,0.3483699
Putten Gl,5.5384593,4.9812655,5.240588,3.6575336,2.7765493,1.931074,1.4873723,0.2630371
Puttershoek ZH,5.0792475,5.058181,4.24714,3.8180292,3.019865,2.7988555,2.084594,1.4669992,3.0094068,0.7365712
Raalte Ov,5.5092587,5.786345,5.518252,4.6239824,2.4246004,2.7819831,1.3106022,0.8678217
Reek NB,5.491415,5.269208,5.2510204,4.0925717,3.0843713,1.9772803,2.0737724,2.972205,0.5633927
Renkum Gl,5.352311,5.790232,5.2817593,4.178858,2.5776572,2.7876172,1.3087833,2.282538,0.86408234
Reusel NB,5.343837,5.38786,5.4264846,3.4269178,3.229664,1.7908058,2.531688,1.4056597,0.10965118
Reuver Lb,5.7090282,5.5282598,5.517932,3.8350444,3.0599859,2.119266,1.7228492,0.84898484,0.076948814
Rhenen Ut,5.4478374,5.6127577,4.937978,3.2523854,2.7818663,2.1912,2.1569927,2.175406,3.433366,0.083509676
Rijkevoort NB,5.5171824,5.2623086,5.575876,3.8951504,3.0610478,2.3368373,2.4245517,0.7690457,6.576303,0.8690041
Rijsbergen NB,5.4799314,5.238081,5.0116878,3.6934655,2.8225152,1.9390017,0.85647845,0.75103116
Rijssen Ov,5.5428157,5.663288,6.096983,4.3160872,3.061728,2.0476863,1.1913466,1.7695129,1.39152
Rilland Ze,5.6197023,5.063088,5.1640286,4.087568,2.82443,2.0068922,1.8629357,1.3791673,2.822524,0.05367337
Roderwolde Dr,5.01187,5.230299,5.1160235,4.370461,2.5250409,1.5258082,1.6984075,0.17706718
Roermond Lb,5.578108,5.202905,5.36253,3.7533796,3.05332,1.9520929,2.1093779,1.3940051,0.69506717
Roggel Lb,5.586748,5.4500985,6.030828,3.9981103,3.2484167,2.1209953,2.0022233,1.5957158,0.11245748
Roodeschool Gn,5.410805,5.518209,5.1728,4.331943,2.7108653,1.3930426,2.0165493,0.13977733
Roosendaal NB,5.1829677,5.062013,4.994684,4.1671805,2.460856,2.4546254,1.3931355,3.436872,0.23578326
Rossum Ov,5.60111,5.676376,5.203542,3.8434536,2.3442254,2.022122,1.6769136,0.22354098
Roswinkel Dr,5.131951,5.033376,5.60302,4.257293,2.4927518,1.1415278,1.3973879,0.25939983
Rotterdam ZH,5.365137,5.3117514,5.0225935,3.5722466,2.4789739,2.7302055,1.69937,1.3215365,0.18362145
Rouveen Ov,5.4536767,5.5298386,5.745984,3.879873,2.4679596,2.3323123,2.5918415,0.74933577
Rozendaal Gl,5.421612,5.2205105,5.1258693,3.9197035,2.4926944,2.0401397,1.8855536,3.541174,0.6547157
Ruinen Dr,5.2935414,5.00077,5.865345,4.7605095,3.146218,2.3747778,1.9734045,3.54314,2.0149996,2.1875987
Ruurlo Gl,5.5395846,5.7544413,5.665333,4.2142,2.7231612,1.4807547,2.391362,2.6950824,0.074437864
Schagen NH,5.47647,5.67594,4.9685473,3.5609255,3.0321374,2.4619105,1.974968,1.5394683,0.12260464
Scheemda Gn,5.3736,4.6283774,5.240961,4.6673346,2.6822934,1.6899238,2.1843793,0.9274685,0.30719844
Schelluinen ZH,5.5836573,5.4752493,5.5009203,3.5411963,3.1895356,3.0603015,1.63933,1.25788,0.24519555
Scheveningen ZH,5.0163674,4.9851584,3.9123387,3.8667777,2.907357,2.3681457,2.028753,1.1023219,0.12427248
Schinnen Lb,5.6267576,5.3240275,5.44275,3.5819895,3.3849015,1.9611583,1.3763866,0.3175374
Schoonebeek Dr,5.1756835,5.2716074,5.688904,4.2393785,2.490625,2.3444757,1.0220294,1.0167824
Schoonoord Dr,5.0559826,5.275062,5.676454,3.9354258,2.262452,1.578244,0.880977,0.33537522
Sellingen Gn,5.058827,5.701596,5.0966854,4.918336,2.6419618,1.7733226,1.4037286,0.16090885
Serooskerke Ze,5.606342,5.057977,4.7198086,3.6753628,3.103015,2.1466088,1.7804282,1.8475122,2.8241842,0.04788924
Sevenum Lb,5.498355,5.3401184,5.4195533,4.1003704,2.5962238,2.2799478,0.99136204,0.63488734,0.0664412
s-Heerenberg Gl,5.316015,5.4119873,5.145298,4.038848,2.861124,2.810934,1.984299,0.91638815,0.16551259
s-Heerenbroek Ov,5.5794663,5.3275986,5.075625,3.7038138,2.756715,1.7354827,1.2531812,0.9375843,0.10013615
s-Hertogenbosch NB,5.485757,5.64694,5.7026443,3.9131207,2.6296282,2.388916,0.81796676,4.4198985,0.13380463
Silvolde Gl,5.517176,5.785492,5.359659,3.7811675,3.2797117,2.0527282,2.241702,1.5254904,0.053084347
Sint Jansteen Ze,5.2380424,5.28696,5.011387,4.837482,3.392051,2.0227785,1.7889954,0.69712436
Sint Maartensdijk Ze,5.476175,5.023068,5.0178823,3.803564,2.7424746,1.9191016,1.5875092,2.0082493,0.11235996
Sint-Annen Gn,5.172904,5.7244115,5.0314,4.7876263,2.6446028,1.1181321,0.27982974,0.08288448
Sint-Oedenrode NB,5.52992,5.478548,5.3250856,3.6607304,2.8373308,2.4055185,2.2047067,1.1638997,3.9940264,0.82623076
Sittard Lb,5.7545276,5.381752,5.597706,3.7315793,2.3177702,1.5208664,0.72656405,0.12822145
Slagharen Ov,5.254962,5.871158,5.3260446,4.3309984,2.4288445,1.7075888,0.49224946,0.16968559
Sliedrecht ZH,5.3067155,5.366905,4.9542975,3.6066551,2.906856,2.814491,1.4046526,2.6665304,3.8098898,0.6266543
Slochteren Gn,5.2321877,5.452579,4.9578714,4.5162225,2.7499335,1.4128034,1.1523739,0.1872207
Smilde Dr,4.9627724,5.72235,5.6806984,4.2863073,2.2052386,1.5544397,1.5975369,0.69459987
Someren NB,5.4982157,5.202667,5.284557,4.000016,2.5318382,2.4997523,1.2687054,2.2047179,0.21115634
Spakenburg Ut,5.596915,5.1291084,5.248223,3.5325563,2.936115,1.7022893,0.7530745,0.35738474,0.05801072
Spanbroek NH,5.3791175,5.299478,5.060447,3.1948779,3.0678754,2.71572,1.3033324,3.0672066,0.16057715
Stadskanaal Gn,5.3925667,5.0134,4.845642,3.9111881,1.931948,1.1301982,0.89718133,0.33628875
Steenbergen NB,5.2916813,5.3610435,5.363579,4.3337507,2.4902577,2.5256863,2.2161963,3.7158003,1.8971661,5.3749604,0.50789744
Steenderen Gl,5.5052004,5.700733,5.4744916,3.723755,2.9165094,2.2462482,2.120453,1.7705774,0.8345095,0.060795855
Steenwijk Ov,5.333226,5.757212,5.3398848,3.960784,2.8249207,1.805674,1.591681,0.68628335
Stokkum Ov,5.3144555,5.643193,5.7975874,4.6870313,2.9232204,2.1402385,0.41157487,0.1837406
Stolwijk ZH,5.2277017,5.2218504,4.528025,3.6350682,2.8922246,2.5265496,1.7625607,1.2109052,5.6253815,0.06825198
Stompwijk ZH,5.1595902,4.754594,4.4526205,3.8008716,2.7281127,2.3970292,1.6511025,1.2482418,5.0870686,0.21676777
Susteren Lb,5.688754,5.1881785,5.4180117,3.906788,3.3474314,1.6841185,2.336467,0.9203646,6.967011,0.4954164
Tegelen Lb,5.70312,5.208779,5.408367,3.4066281,2.994489,1.8173854,3.5194852,1.1461267,3.401868,0.361455
Ter Apel Gn,5.397763,4.9479184,5.0428567,3.9015152,2.21182,1.3754156,1.7567391,1.151788,0.057747528
Teuge Gl,5.458963,5.5013833,5.4899697,3.8637846,2.7494297,2.394461,1.0095738,1.428905,0.13747963
Tiel Gl,5.3078446,5.673015,5.2129993,3.4595265,2.6958864,2.098467,1.646697,1.1324435,0.32570043
Tienray Lb,5.4965777,5.0106497,5.5556026,3.8295062,3.070377,2.451075,3.1993694,0.45045996
Tilburg NB,5.4522476,5.6851606,5.31449,3.8875222,2.670117,2.5456362,1.5310813,0.4709969
Tilligte Ov,5.280808,5.4616737,5.134417,4.2109017,2.4818764,0.94549924,0.67766625,0.21574464
Tubbergen Ov,5.368683,5.599192,5.6065507,4.5185766,2.672318,1.4783816,1.8058252,0.27871925
Ulft Gl,5.397856,5.067338,5.676308,4.262465,2.8966296,2.1622605,0.9482975,1.6183205,0.056661695
Urk Fl,5.3019133,5.691762,5.256667,3.438495,2.8556952,1.8194107,1.7546012,1.6235389,0.5355504,0.025106436
Ursem NH,5.1522064,5.1596704,5.0955853,3.7841413,2.4998007,2.7059433,1.6577154,2.2833135,2.1909072,0.22529748
Usselo Ov,5.092245,5.8852854,5.4291005,4.191133,2.2463706,2.408456,0.9882749,0.36195022
Utrecht Ut,5.466551,5.357319,5.0802875,4.1094623,2.839638,2.6667366,1.7718978,0.7782336,1.9067091
Vaals Lb,5.5832615,5.287308,5.4130597,3.85862,2.618356,2.2658193,1.9424759,1.2225183,0.25446713
Vaassen Gl,5.461529,5.3412957,5.476062,3.8989112,3.130197,1.9513315,1.5260975,1.6357309,0.108471334
Valthermond Dr,4.9161487,4.9786325,5.2106957,4.6547065,2.5208888,1.6836166,1.6415465,0.20813814
Varsseveld Gl,5.525143,5.646022,5.2658186,3.8042228,3.0131295,2.1924827,1.7972587,0.506466
Veendam Gn,5.3172293,5.331901,5.628658,4.25743,1.8804793,1.6312921,1.3580784,0.09509212
Veenendaal Ut,5.467856,5.1909814,5.2976837,3.2341628,3.698462,1.7271421,2.9638429,1.4955947,1.9510094,0.17020611
Veghel NB,5.47491,5.504006,5.314655,3.7005231,2.9155834,1.9910963,1.0020456,0.3310364
Velddriel Gl,5.4742823,5.5592227,5.1825204,3.943911,2.7632377,2.5244899,2.2503355,0.80821675,0.22839949
Venlo Lb,5.5238686,5.4252043,5.224226,3.9171257,3.3948116,2.4303513,1.3532156,0.3906888
Vessem NB,5.486608,5.2691145,5.3265004,4.123025,2.5522707,2.6513326,1.9853477,2.9694006,0.51511264
Vlissingen Ze,5.6305876,5.126907,5.259156,4.3069386,2.4221857,2.7378175,1.8596021,0.9895444,5.48446,0.117895275
Voerendaal Lb,5.684889,5.0274625,5.3526745,3.5244448,3.2086565,1.9073745,2.4492805,0.73949915,0.1738482
Volendam NH,4.936554,4.877424,4.6223755,3.8313706,2.475825,2.2318792,1.8281038,1.4466501,2.101768,0.15315135
Vollenhove Ov,5.419969,5.80934,5.511912,3.8545973,2.8398786,2.1321862,2.302246,1.1228356,1.7586309,0.048258197
Voorst Gl,5.522548,5.3622584,5.4663553,4.390782,2.6517854,2.4743834,2.8590622,1.9324921,0.7108478
Voorthuizen Gl,5.380387,5.294452,5.614859,3.766698,2.9887097,2.1884568,1.896476,2.7198966,1.7177873,0.068959296
Vorden Gl,5.472875,5.3128214,5.50158,4.050808,3.0045478,1.9809184,2.193312,2.5229533,0.9341225,0.1109296
Vreeswijk Ut,5.3703337,5.357569,4.984653,3.9571636,2.7917411,2.5310662,1.8321152,1.4672573,0.40773717
Vriezenveen Ov,5.3781176,5.8618646,4.9600105,4.1903224,3.492491,2.32556,2.2151563,3.441381,2.0640843,3.1116328,0.19325432
Waardenburg Gl,5.700466,5.297298,5.557877,3.620443,2.4616606,2.8826237,2.4828954,0.9950838,0.2553237
Wagenborgen Gn,5.306408,5.377307,5.08951,4.8058968,2.7998538,1.1922511,1.2735801,0.6949815
Wanssum Lb,5.4155893,5.121368,5.7282405,4.2231545,2.9490435,2.6440363,1.3262362,1.8422585,0.076351315
Wapse Dr,4.941462,5.181486,5.3988156,3.915728,2.8642237,1.7465781,2.3126087,1.1852959,4.775634,2.1135118
Wateringen ZH,5.1825604,5.2449074,4.1255326,3.805567,3.4434097,2.2489376,1.4982882,1.5597805,4.8106394,0.15613247
Werkhoven Ut,5.4528494,5.2767076,5.1565347,3.9480608,3.0275817,2.2654233,1.0693897,1.1699673,0.083985224
Westerbork Dr,5.16356,5.009931,5.5315785,3.9604192,1.9942168,1.4979082,0.8971509,0.23167926
Westkapelle Ze,5.626537,5.177877,5.254293,4.5653152,2.8168297,2.2894914,1.4109235,3.4304714,2.5153148,0.09568386
Wierden Ov,5.4608054,5.738558,5.8983874,4.9315977,2.8313522,2.2878993,2.994883,0.45713887,0.13235915
Wijdenes NH,5.3213716,5.298601,5.460799,4.037175,3.117249,2.4174325,1.1039212,1.6754613,0.17585194
Wijhe Ov,5.251893,6.070145,5.555946,3.9395335,3.018812,2.8779128,1.8919628,1.1905012,0.066695094
Wijk bij Duurstede Ut,5.568189,5.312498,4.9912667,4.2658043,2.7429206,2.4419942,1.4360316,1.3519878,6.2994947,0.09673075
Willemstad NB,5.386207,5.4305253,5.273448,4.0735807,2.5574944,2.2732,0.7035355,5.648209,0.06814109
Wilp Gl,5.5038085,5.625653,5.2352915,4.5204444,2.9006596,1.9804916,1.9843853,2.2028723,0.12589203
Windesheim Ov,5.3731327,5.7136106,5.8562746,4.1561136,2.4694624,1.7067868,1.4688363,3.2637346,0.07985828
Winterswijk Gl,5.4743514,5.8011527,5.755966,4.335088,2.6241748,2.6262054,2.001134,1.3216788,3.4838796,0.7318677
Wissenkerke Ze,5.3686585,5.435504,5.2265983,4.1934433,2.7350578,2.3501375,2.6249247,1.4387335,3.3324907,0.06786792
Woudenberg Ut,5.2443953,5.3707952,5.328022,3.8101768,2.9502006,2.2044258,1.9360071,1.1372528,6.332952,0.04479648
Wouw NB,5.501005,5.1184688,5.0665207,3.5912957,2.4536166,1.9421916,1.9033724,1.1934799,0.10514186
Zaandijk NH,5.3461547,5.6795874,5.2035103,3.8577054,2.4184675,2.4106321,1.4907362,3.6942143,0.33920756
Zalk Ov,5.512244,5.5094175,5.639456,3.851156,2.161015,1.75705,2.0492315,1.299589,0.09353669
Zandvoort NH,5.4563756,5.488644,4.999461,3.960858,2.6096816,2.2894514,2.2209587,1.3205664,2.9343014,0.086656034
Zeddam Gl,5.246258,5.6323485,5.3680463,3.8521533,2.4501758,1.7668065,0.74622446,0.3456553,0.08398598
Zeeland NB,5.494492,5.1130166,5.2580657,3.4833152,2.6983206,2.3312182,1.3477874,1.8563639,0.15987287
Zegveld Ut,5.1653666,4.8339276,4.4918857,4.01837,2.463995,2.0665417,1.2709597,1.0800028,3.114599,0.115550764
Zelhem Gl,5.5162964,5.628785,5.5793715,4.056122,3.1490893,2.1629481,1.5724775,1.4049311,0.10977566
Zetten Gl,5.153652,5.167094,5.341682,3.6544535,2.3441966,2.1625993,1.8033499,1.2836665,0.41981515
Zevenaar Gl,5.074717,5.5858836,5.5035434,4.345389,2.5467474,1.9761702,1.1381955,4.1291766,0.1245157
Zevenbergen NB,5.4459395,5.572547,5.2664285,4.183729,2.3610678,2.9043915,1.1624391,2.7034895,0.15497072
Zierikzee Ze,5.526059,5.4132895,5.135688,4.6503716,2.8516493,2.0494525,1.8164427,1.2172565,5.241928,0.07944409
Zieuwent Gl,5.4648957,5.5921183,5.344091,4.01495,2.5575051,2.7711892,1.64888,1.279897,0.14371188
Zoetermeer ZH,5.150756,5.4445415,4.858874,4.17892,3.0591166,2.057319,1.3214467,1.0136225,3.692141,0.052732214
Zoutkamp Gn,5.147833,5.8442364,5.367418,4.416888,2.625102,1.3611664,1.0874475,0.55250525
Zuiddorpe Ze,5.145526,5.4681616,5.4809046,4.058049,2.9083595,2.1298022,1.4795876,2.1942964,0.08713486
Zuid-Sleen Dr,5.2281003,4.638644,5.2338905,4.4599867,2.4709287,1.9436182,1.7291152,1.2782322,1.9482486
Zuidzande Ze,5.219384,5.522998,5.1796947,3.976934,3.06975,2.1969554,1.3306942,1.584284,0.18529814
Zundert NB,5.430497,5.4879117,5.377928,3.810693,2.7695005,2.6095393,1.3249736,2.0934784,0.24047562
Zutphen Gl,5.2996225,5.7279053,5.418638,3.8723125,2.864475,2.011795,1.476478,2.4018223,0.96650195,0.046080492
Zwartsluis Ov,5.5146403,5.1993423,5.412111,4.0336823,2.783273,2.047092,2.024734,0.11108682
Zwinderen Dr,5.1955886,5.1607676,5.88794,4.1479087,2.001511,1.6587659,1.0885017,0.06947751
Zwolle Ov,5.457056,5.4540386,5.551743,4.393071,3.1214263,1.4661095,3.305176,1.5469466,0.10053322
