lang,concept_id,phoneme_id,phoneme,phoneme_len,phoneme_loss
同安,1118,14319,t i a u 24,6,1.7244566679000854
同安,1125,14326,k a ŋ 42,5,2.433122396469116
同安,1127,14328,kʰ ɔ 44,4,3.301058292388916
同安,1142,14343,l a n 42,5,2.844618320465088
同安,1148,14349,ɡ u n 33 p a 24,8,3.361752986907959
同安,1152,14353,h e 24,4,3.0341556072235107
同安,1159,14360,ʔ a n 33 n i 42,8,1.979522705078125
同安,1165,14366,s i 11 t͡s ã i 42,8,3.093034267425537
同安,1167,14368,l u a 11 t͡s u e 22,9,2.481580972671509
同安,1189,14390,m 11 tʰ a ŋ 44,7,2.733421802520752
周宁,5,14405,x u ŋ 44 ŋ a i 44,9,1.9376133680343628
周宁,23,14423,p i n 44,5,2.7089736461639404
周宁,34,14434,ʔ a n 213,5,2.5490376949310303
周宁,36,14436,tʰ i ŋ 44 k u ŋ 44,9,2.60541033744812
周宁,43,14443,kʰ ɛ̝ 44,4,3.261019706726074
周宁,69,14469,ʔ i n 44,5,2.7050201892852783
周宁,78,14478,t͡s ɔ ŋ 55,5,3.2485339641571045
周宁,81,14481,s i 44 s i 55 n œ ŋ 21,11,2.9184181690216064
周宁,83,14483,m a ŋ 21 n i n 21 m a ŋ 21,13,2.159132957458496
周宁,86,14486,s ɛ̝ ŋ 21 n i n 21 m a ŋ 21,13,2.286745309829712
周宁,94,14494,s a ŋ 21 ŋ u 44,8,2.3981730937957764
周宁,105,14505,m a ŋ 21 ŋ u 44,8,2.2362542152404785
周宁,107,14507,t͡s i ɐ ŋ 44 ŋ u ʔ 2,10,2.611825942993164
周宁,108,14508,t͡s i ɐ ŋ 44 ŋ u ʔ 2 t͡sʰ œ 44 ʔ e ʔ 5,17,3.590179920196533
周宁,116,14516,s a n 213 n ɛ̝ k 2 ʔ ɛ̝ 0 m a ŋ 21,16,3.9763193130493164
周宁,121,14521,t ɔ i 35,5,2.0371575355529785
周宁,129,14529,ʔ ɔ ʔ 5 m a 44 p ɛ̝ ŋ 21,12,2.7779858112335205
周宁,155,14555,s a m 44 m a 44,8,3.590608596801758
周宁,166,14566,t e n 21,5,2.5699212551116943
周宁,172,14572,pʰ u 55 l i 55,7,2.8834426403045654
周宁,176,14576,kʰ e 213,4,3.608896493911743
周宁,212,14612,t͡sʰ œ ŋ 44,5,2.862265110015869
周宁,214,14614,k y ə ŋ 44,6,2.39624285697937
周宁,224,14624,m u 55 l e 55,7,2.5272457599639893
周宁,225,14625,x ɔ ŋ 44 n ø u 44,9,2.8115429878234863
周宁,226,14626,ʔ y ə ŋ 21 ʔ u 44 l ɔ n 213,13,2.3859140872955322
周宁,228,14628,s ø u 21,5,2.559732675552368
周宁,231,14631,k a u 21,5,2.222731113433838
周宁,261,14661,tʰ u 42 l e k 5,8,3.7918546199798584
周宁,263,14663,s i ɐ n 21,6,3.594688653945923
周宁,267,14667,x a 21 m a 21,7,3.3279972076416016
周宁,269,14669,l œ 21,4,2.890638828277588
周宁,279,14680,t y 213 ʔ ɛ̝ n 44,8,2.6496729850769043
周宁,297,14698,ŋ i ɛ̝ 21,5,3.0257315635681152
周宁,301,14702,t͡sʰ e 35,4,2.3586366176605225
周宁,318,14719,ʔ a ŋ 21,5,2.495151996612549
周宁,321,14722,m u n 21 n ɛ̝ n 213,9,2.5096049308776855
周宁,333,14734,m i n 21 m u i 213,9,2.4447402954101562
周宁,337,14738,m u ŋ 55 n y ə ŋ 44,10,2.372365713119507
周宁,344,14745,ŋ i ɛ̝ 21 l ɛ̝ ŋ 42,9,2.6554250717163086
周宁,353,14754,t i u 21 w a ŋ 44,9,3.360051155090332
周宁,371,14772,ʔ y 44 ʔ y ə ŋ 44,9,2.7491331100463867
周宁,382,14783,kʰ u 55 l ɔ ŋ 21,8,2.540581703186035
周宁,387,14788,l ɛ̝ ŋ 55 ŋ y n 44,9,3.1509597301483154
周宁,389,14790,n i u 44 p u 35,8,3.3084816932678223
周宁,393,14794,t͡sʰ i u 55 l ɔ ʔ 5,9,2.239278554916382
周宁,398,14799,m i n 44 x y ŋ 42,9,3.227766752243042
周宁,402,14803,p a u 44,5,2.8280062675476074
周宁,405,14806,s i n 44,5,2.084311008453369
周宁,409,14810,ʔ u n 21 n ɔ ŋ 44,9,2.10329532623291
周宁,410,14811,t͡s œ ŋ 35,5,3.1959621906280518
周宁,441,14842,t͡sʰ u i 44,5,2.746523141860962
周宁,480,14881,x œ 21 l œ ŋ 21,8,2.4087586402893066
周宁,482,14883,t͡sʰ i u 55 l u 55,8,2.8266913890838623
周宁,497,14898,ʔ i u 44 w ɔ k 5,9,3.459412097930908
周宁,512,14913,p a ŋ 213,5,2.675248622894287
周宁,514,14915,s a u 35,5,2.816751003265381
周宁,518,14919,p u 55 l u 21 l ɔ k 2,11,2.428006172180176
周宁,537,14938,m u i 21 n œ ŋ 21,9,2.1173672676086426
周宁,546,14947,s i n 44 m o 44,8,1.9339871406555176
周宁,573,14974,t͡s a u 55 s e n 21 ʔ œ ŋ 44,13,3.0807549953460693
周宁,574,14975,ʔ a ŋ 21 n ɔ ŋ 44 t͡sʰ e 44 m i u 213,16,3.7401106357574463
周宁,576,14977,x u 21 ʔ y ə ŋ 213,9,2.7020506858825684
周宁,577,14978,n ɛ̝ 21 ʔ u 44,7,2.973271131515503
周宁,592,14993,t͡sʰ i n 44 n e k 5,9,2.226536273956299
周宁,594,14995,t͡sʰ u 55 p i n 44 t e n 213,12,2.959683656692505
周宁,610,15011,p a 44 m œ k 2,8,3.078124523162842
周宁,614,15015,kʰ e u 21 ʔ a 44,8,3.490711212158203
周宁,623,15024,n u ŋ 21 ŋ a 213,8,2.461327314376831
周宁,630,15031,t u ŋ 21 m u 55 l ɛ̝ 55,11,2.8765082359313965
周宁,631,15032,t i 21 ʔ u ɔ n 44,9,2.4539544582366943
周宁,643,15044,ʔ e 21 t y ə ŋ 213,9,2.7122511863708496
周宁,654,15055,t͡s u 55 p a ʔ 5 x i ɛ̝ ŋ 44 n i 44 ŋ ɔ 44,19,3.4536614418029785
周宁,684,15085,t u ɔ 44 l i ɛ̝ k 2,10,1.9023935794830322
周宁,690,15091,m ɔ 213,4,2.748619318008423
周宁,701,15102,t͡s ɔ 55 s a ŋ 44 ŋ e 35,11,2.5777153968811035
周宁,704,15105,kʰ a 55 l ɛ̝ n 35,8,2.9391112327575684
周宁,712,15113,x u ɔ ŋ 44 t͡s i n 21 k ɛ̝ n 42,14,2.6866650581359863
周宁,713,15114,p u ɔ n 55 n n i 55,10,3.3218770027160645
周宁,723,15124,k ɛ̝ n 55 x y 44,8,2.9196643829345703
周宁,744,15145,t͡s a 55 l i u 44,8,2.8389062881469727
周宁,745,15146,pʰ a k 5 s a i 44,9,2.2193222045898438
周宁,759,15160,tʰ a 55 l i u 21,8,3.093649387359619
周宁,760,15161,kʰ u ɔ n 21 tʰ i 55 l i u 21,13,3.023521900177002
周宁,764,15165,x e u 35,5,3.160184860229492
周宁,769,15170,p a ʔ 5,5,1.68587327003479
周宁,780,15181,pʰ a k 5 ʒ a i 35,9,1.9457719326019287
周宁,789,15190,n ɔ n 21,5,2.7833080291748047
周宁,805,15206,tʰ i ŋ 42,5,3.2064170837402344
周宁,828,15229,tʰ o k 5,5,2.667269706726074
周宁,855,15256,t͡s a k 5,5,2.3798906803131104
周宁,876,15277,x a n 21,5,2.769148826599121
周宁,882,15283,t͡sʰ ɔ n 21,5,2.3052890300750732
周宁,891,15292,tʰ ɔ 55 ʔ i n 35,8,2.738943338394165
周宁,892,15293,kʰ a u 55 ʔ u ɔ k 2,10,2.8649237155914307
周宁,937,15338,x œ 21 n i 44 m a 44,10,3.384469509124756
周宁,952,15353,kʰ u ɔ k 5 t͡s a k 5,10,2.8981027603149414
周宁,1013,15414,ʔ a n 35,5,2.3026540279388428
周宁,1021,15422,l a u 213,5,2.134166955947876
周宁,1029,15430,p o 213,4,2.7044153213500977
周宁,1053,15454,m a i 35,5,2.5146048069000244
周宁,1056,15457,t͡sʰ ɔ 35,4,3.0527143478393555
周宁,1061,15462,ʔ ɔ ʔ 5,5,2.3262548446655273
周宁,1082,15483,s i 44 p a ʔ 5,8,2.007874011993408
周宁,1083,15484,s i 44 t͡sʰ ɛ̝ n 44,8,2.873332977294922
周宁,1087,15488,t ɛ̝ 44 ʔ e k 5,8,2.27188777923584
周宁,1096,15497,tʰ a u 21,5,1.6844488382339478
周宁,1100,15501,tʰ a u 21,5,1.6844488382339478
周宁,1101,15502,tʰ a u 21,5,1.6844488382339478
周宁,1115,15516,t͡s ɔ 213,4,3.529714822769165
周宁,1118,15519,t ɛ̝ u 21,5,2.2217657566070557
周宁,1125,15526,k ɔ ŋ 44,5,2.0001425743103027
周宁,1127,15528,t ɔ i 35,5,2.0371575355529785
周宁,1142,15543,ʔ u 21 ʔ ɛ̝ 21,7,2.604984760284424
周宁,1148,15549,ʔ u a 42 ʔ a 21 p a ʔ 5,12,3.5900537967681885
周宁,1152,15553,x a i 35 ʒ i ɛ̝ k 5,10,1.9732147455215454
周宁,1159,15560,x ɛ̝ 35 ŋ ɛ̝ 44,7,4.339763641357422
周宁,1165,15566,t͡s ɔ 35 m i 55 ʔ ɔ ʔ 5,11,2.15523624420166
周宁,1167,15568,n u ɔ 44 x u ɔ 213,9,3.256612539291382
周宁,1189,15590,m ɔ ʔ 2,5,2.7336268424987793
大田城关,5,15605,t ɛ 53 h o ŋ 33,8,2.0257298946380615
大田城关,23,15623,p e ŋ 33,5,2.5072193145751953
大田城关,34,15634,h a ŋ 55,5,2.94244647026062
大田城关,36,15636,tʰ i ŋ 53 k ŋ 33,8,2.2672972679138184
大田城关,43,15643,t u a 53 kʰ e 33,8,2.5931904315948486
大田城关,69,15669,h u e 24 h u e ŋ 33,10,2.0468926429748535
大田城关,78,15678,t͡s e ʔ 3 k u 53,8,2.6642608642578125
大田城关,81,15681,t͡s e ʔ 3 s i 55 l a ŋ 24,12,2.5566036701202393
大田城关,83,15683,ʔ a 33 l i ŋ 24,8,1.9185435771942139
大田城关,86,15686,t͡s i ŋ 24 l i ŋ 0,9,2.7007827758789062
大田城关,94,15694,t͡s a ʔ 5 b u 33,8,2.0522966384887695
大田城关,105,15705,m ã 33 h ŋ 33 tʰ ɔ 24,10,2.9889464378356934
大田城关,107,15707,t͡s ã 33 b u e 55,8,2.667569637298584
大田城关,108,15708,t͡sʰ i 33 ʔ e ʔ 5 t͡s a 53,11,2.9633138179779053
大田城关,116,15716,k ɤ 55 l i ŋ 24,8,2.1695761680603027
大田城关,121,15721,s u 31 t͡s ɛ 55,7,3.4503977298736572
大田城关,129,15729,t͡s ã 55 t͡sʰ u 53 p i ŋ 0,11,3.2251999378204346
大田城关,155,15755,s a ŋ 33,5,2.2354183197021484
大田城关,166,15766,t e ŋ 24,5,2.4629859924316406
大田城关,172,15772,l i 33 ɡ a 53,7,1.904521107673645
大田城关,176,15776,kʰ i 55,4,3.2419686317443848
大田城关,212,15812,t͡sʰ a ŋ 33 ŋ ã 53,8,1.8468683958053589
大田城关,214,15814,k e ŋ 33 b ɤ 53,8,2.1771697998046875
大田城关,224,15824,t͡sʰ a ŋ 53 s ɤ 33,8,2.612506151199341
大田城关,225,15825,h u a ŋ 33 t͡s i 24,9,2.0255727767944336
大田城关,226,15826,b a 31 l e ŋ 33 t͡s i 24,11,2.8854267597198486
大田城关,228,15828,t͡s i 33 ɡ a 53,7,1.8958282470703125
大田城关,231,15831,k ɔ 24,4,3.0079736709594727
大田城关,261,15861,tʰ u 53 t͡s i a ʔ 3,9,2.3122847080230713
大田城关,263,15863,l e ŋ 24,5,2.448089599609375
大田城关,267,15867,t͡s i a 33 b a ŋ 24 s i a ŋ 33,14,2.610154628753662
大田城关,269,15869,l u i 33 ɡ a 53,8,1.808076024055481
大田城关,279,15880,h u i 31 k i ã 53,9,1.8366999626159668
大田城关,297,15898,z i a 24,5,2.779907464981079
大田城关,301,15902,t͡sʰ i 31,4,2.4287052154541016
大田城关,318,15919,ʔ ã 24,4,3.8749289512634277
大田城关,321,15922,m ŋ 33 t i ŋ 55,8,3.1383748054504395
大田城关,333,15934,b i ŋ 53 h u a 33,9,2.159886121749878
大田城关,337,15938,b a ŋ 24 t i ŋ 31,9,2.7066714763641357
大田城关,344,15945,l i ɤ 33 tʰ a ŋ 53,9,2.9082860946655273
大田城关,353,15954,pʰ i ɤ 53 k a ŋ 33,9,2.9292166233062744
大田城关,371,15972,ʔ i 33 s ŋ 24,7,2.4471969604492188
大田城关,382,15983,b a 24 kʰ u 31,7,3.1819241046905518
大田城关,387,15988,b u i 53 k e ŋ 33,9,2.3524997234344482
大田城关,389,15990,l i ɤ 53 p u 31,8,2.6992266178131104
大田城关,393,15994,t͡sʰ u 31 s i ɤ 55,8,2.923994779586792
大田城关,398,15999,b i ŋ 33 h u e ŋ 53,10,2.161435604095459
大田城关,402,16003,p ɔ 33,4,3.768043041229248
大田城关,405,16006,h a ŋ 33,5,2.662804365158081
大田城关,409,16010,m ŋ 24,4,2.8821940422058105
大田城关,410,16011,t͡s a ŋ 31,5,2.458453416824341
大田城关,441,16042,t e ŋ 33,5,2.2485408782958984
大田城关,480,16081,n i ã 33 tʰ ɔ 24,8,2.3750319480895996
大田城关,482,16083,tʰ u 24 k a 31,7,3.001418352127075
大田城关,497,16098,b a ʔ 5 t͡s i a 31,9,1.875622272491455
大田城关,512,16113,t u ã 55 k ɤ 0 l ɤ 0,11,3.454418182373047
大田城关,514,16115,kʰ a ʔ 5 s ɔ 31,8,2.51155424118042
大田城关,518,16119,p ã 33 l ɔ 55 s ɛ 53,10,3.243144989013672
大田城关,537,16138,b u e 33 l a ŋ 24,9,1.6368764638900757
大田城关,546,16147,s e ŋ 33 l i ŋ 24,9,1.7375050783157349
大田城关,573,16174,t͡s ɔ 55 s e ŋ 53 k o ŋ 33,12,2.2365283966064453
大田城关,574,16175,s i 53 b i ɤ 33,8,3.08428692817688
大田城关,576,16177,h ɤ 53 s ŋ 33,7,3.035736083984375
大田城关,577,16178,l i ŋ 53 k u 33,8,2.2757515907287598
大田城关,592,16193,t͡sʰ e ŋ 33 t͡s i ã 24,9,2.4307706356048584
大田城关,594,16195,k a 55 p i a 55 t͡sʰ u 31,11,3.6368443965911865
大田城关,610,16211,t͡sʰ ã 33 m ã 24,7,2.6276228427886963
大田城关,614,16215,k u ɛ 24 kʰ a 33,8,3.2512307167053223
大田城关,623,16224,ʔ a ʔ 3 p a 55,8,2.0402212142944336
大田城关,630,16231,t e ŋ 55 l a ŋ 33 m ã 53,12,2.3304874897003174
大田城关,631,16232,ʔ a ʔ 5 k o ŋ 33,9,1.3472673892974854
大田城关,643,16244,ʔ i 33 t i ŋ 55,8,2.9075992107391357
大田城关,654,16255,t o ŋ 33 h i ã 33 t i 55,12,2.7530252933502197
大田城关,684,16285,p u e ŋ 53 k i 33,9,2.203036308288574
大田城关,690,16291,t͡s ɤ 53 b ɤ 33,7,2.8003952503204346
大田城关,701,16302,t͡s ɤ 55 s a ŋ 33 l i 53,11,2.2659358978271484
大田城关,704,16305,kʰ a 55 t i ŋ 31,8,2.819908618927002
大田城关,712,16313,t a ŋ 53 pʰ i a ŋ 31,10,2.3369193077087402
大田城关,713,16314,p u e ŋ 53,6,1.935132384300232
大田城关,723,16324,t a 24 h i 33,7,3.367161273956299
大田城关,744,16345,h o ŋ 53 t͡sʰ a 33,8,2.724287509918213
大田城关,745,16346,pʰ a ʔ 5 s ɛ 33,8,2.2119741439819336
大田城关,759,16360,h i ɤ 31,5,3.1186556816101074
大田城关,760,16361,k a ʔ 5 h i ɤ 31,9,2.671501398086548
大田城关,764,16365,pʰ i 31,4,3.0322084426879883
大田城关,769,16370,p a 31,4,2.5898094177246094
大田城关,780,16381,pʰ u e ŋ 55 h a 55 t͡sʰ i ɤ 31,13,3.432483673095703
大田城关,789,16390,t͡sʰ ɤ 33,4,4.046061992645264
大田城关,805,16406,tʰ ɛ̃ 53,4,4.874611854553223
大田城关,828,16429,t͡sʰ o ŋ 24,5,2.9244227409362793
大田城关,855,16456,p i 31,4,2.9000368118286133
大田城关,876,16477,h u ã 33 b e ŋ 24,9,2.3336312770843506
大田城关,882,16483,k u a 55 l i a ŋ 33,10,1.9428819417953491
大田城关,891,16492,k i 33 s i ɔ 24,8,2.6268258094787598
大田城关,892,16493,h ɤ 24 h i ɤ 31,8,2.8424296379089355
大田城关,937,16538,pʰ u 24,4,3.083798408508301
大田城关,952,16553,kʰ u a 55 t u a 33,9,2.657667875289917
大田城关,1013,16614,m u ã 31,5,2.903322458267212
大田城关,1021,16622,l ɤ 53,4,2.9809017181396484
大田城关,1029,16630,p u 31,4,2.6009459495544434
大田城关,1053,16654,pʰ ɛ 53,4,3.4225046634674072
大田城关,1056,16657,b ɤ 33 tʰ i ɤ 55,8,2.733704090118408
大田城关,1061,16662,k u ɛ 33,5,3.0666239261627197
大田城关,1082,16683,t͡s e ʔ 5 p a 31,8,2.1237566471099854
大田城关,1083,16684,t͡s e ʔ 5 t͡sʰ i ŋ 33,9,2.5006396770477295
大田城关,1087,16688,t e 53 ʔ e ʔ 3,8,2.747345447540283
大田城关,1096,16697,tʰ ɔ 24,4,2.077885150909424
大田城关,1100,16701,b u e 53,5,1.8820253610610962
大田城关,1101,16702,b u e 53,5,1.8820253610610962
大田城关,1115,16716,t e 31,4,2.4663493633270264
大田城关,1118,16719,t i ɔ 24,5,2.2829792499542236
大田城关,1125,16726,t͡s o ŋ 53,5,2.607804298400879
大田城关,1127,16728,kʰ u 33,4,3.0364038944244385
大田城关,1142,16743,n ã 53 h u e 33,8,2.4670321941375732
大田城关,1148,16749,b u a 53 ʔ a ʔ 3 p a 55,12,2.7102229595184326
大田城关,1152,16753,h i 53 t͡s e ʔ 3 ɡ e 24,11,2.357083797454834
大田城关,1159,16760,h i 53 s a ʔ 3,8,2.312622308731079
大田城关,1165,16766,ʔ ŋ 33 n ɛ̃ 53,7,3.306161642074585
大田城关,1167,16768,l u a 53 t͡s e 33,8,2.913820743560791
大田城关,1189,16790,b ɤ 53 k a ŋ 31,8,2.2025959491729736
大田广平,5,16805,t u a 22 h ɤ 33,8,2.3976054191589355
大田广平,23,16823,p e 33,4,2.554316282272339
大田广平,34,16834,pʰ ɒ 33,4,2.67649507522583
大田广平,36,16836,tʰ e 22 k u ŋ 33,8,2.640369415283203
大田广平,43,16843,k o ŋ 33,5,2.5291457176208496
大田广平,69,16869,h u i 24 h u e 33,9,2.0897116661071777
大田广平,78,16878,t͡ʃ i ɐ 31 k u 51,8,2.133927583694458
大田广平,81,16881,ʃ i ɐ 22 ʃ e 33 l õ 24,11,2.3953521251678467
大田广平,83,16883,ʔ a 22 l ẽ i 24,8,1.9264366626739502
大田广平,86,16886,t͡s ẽ i 24 l ẽ i 24,9,2.0901401042938232
大田广平,94,16894,t͡ʃʰ i ɐ 31 b ɐ̃ 24,8,2.446089506149292
大田广平,105,16905,b a ŋ 22 h ẽ i 22 tʰ o 24,12,2.8273239135742188
大田广平,107,16907,t͡s i ɐ̃ 22 ɡ u i 45,9,1.9988863468170166
大田广平,108,16908,t͡s i ɐ̃ 22 ɡ u i 22 t͡ʃʰ y 33 ʔ i ɐ 31,16,2.74832820892334
大田广平,116,16916,l i 22 k o 24 b ɐ̃ 24,10,3.072518825531006
大田广平,121,16921,ʃ i ɒ 24 t͡s ε 45,8,3.5045173168182373
大田广平,129,16929,t͡ʃ i ɐ̃ 33 p ẽ i 24,9,2.7097299098968506
大田广平,155,16955,s a ŋ 33 t͡ʃʰ i ɒ 31,9,2.4285504817962646
大田广平,166,16966,t e 24,4,2.8271491527557373
大田广平,172,16972,l ɛ̃ 351,4,3.382107734680176
大田广平,176,16976,kʰ i 45,4,3.3211989402770996
大田广平,212,17012,ʔ y ĩ 22 t͡sʰ ɤ 33,8,4.0643463134765625
大田广平,214,17014,k i o ŋ 22 b ɯ 51,9,2.1190197467803955
大田广平,224,17024,l e 33 k i u 31,8,3.2024574279785156
大田广平,225,17025,h u a ŋ 22 ʃ y 24,9,2.4619972705841064
大田广平,226,17026,b a 24 l e 22 ʃ y 24,10,3.663855791091919
大田广平,228,17028,ʃ ø̃ 351,4,6.047614574432373
大田广平,231,17031,k o 24,4,3.1108007431030273
大田广平,261,17061,tʰ ɒ 33 t͡s i ɐ 31,8,3.010817527770996
大田广平,263,17063,l e 24,4,3.134920120239258
大田广平,267,17067,t͡s o 33 k i 33 l ɒ 24,10,3.43574857711792
大田广平,269,17069,l y 24,4,3.890359401702881
大田广平,279,17080,h ø̃ 351,4,5.4044036865234375
大田广平,297,17098,d͡ʒ y a 24,5,2.765721321105957
大田广平,301,17102,t͡sʰ ɯ 31,4,3.4047021865844727
大田广平,318,17119,ʔ ɐ̃ 24,4,2.953569173812866
大田广平,321,17122,ɡ u ĩ 22 t ẽ i 45,9,2.8686635494232178
大田广平,333,17134,b ẽ i 22 h u a 33,9,1.8201985359191895
大田广平,337,17138,t i o ŋ 31,6,2.2138826847076416
大田广平,344,17145,l i u 22 tʰ ɤ 51,8,3.3256211280822754
大田广平,353,17154,tʰ i õ 351,5,3.6777005195617676
大田广平,371,17172,ʔ i 22 s o ŋ 24,8,2.267731189727783
大田广平,382,17183,t i 24 h u 45 t͡s ɒ 31,10,3.254795789718628
大田广平,387,17188,d͡ʒ i o ŋ 22 b õ 22 k ø 33,12,2.6820459365844727
大田广平,389,17190,l i u 33 p u 31,8,2.9470410346984863
大田广平,393,17194,t͡ʃʰ i ɒ 24 ʃ i ɯ 45,9,2.566652774810791
大田广平,398,17199,b ẽ i 22 h u e 51,9,1.9330509901046753
大田广平,402,17203,b ẽ i 22 p o 33,8,2.535757541656494
大田广平,405,17206,h a ŋ 31,5,2.7162039279937744
大田广平,409,17210,tʰ o ŋ 22 ʔ y ĩ 24,9,3.2342147827148438
大田广平,410,17211,t͡s ɤ 31,4,2.7452750205993652
大田广平,441,17242,t͡ʃʰ y 33,4,2.9531750679016113
大田广平,480,17281,l i o ŋ 22 tʰ o 24,9,1.6023694276809692
大田广平,482,17283,t͡ʃʰ i ɒ 24 tʰ u ε 51,9,2.5959722995758057
大田广平,497,17298,b ɒ 22 t͡ʃ i a 45 t ɤ 31,11,2.7954752445220947
大田广平,512,17313,p ɐ̃ 31 l ɤ 0,7,3.507478952407837
大田广平,514,17315,kʰ a ŋ 45,5,3.346515655517578
大田广平,518,17319,p ɒ 5 t ɒ 24 l a 24,10,2.636810779571533
大田广平,537,17338,ɡ u ĩ 22 l õ 24,8,2.5103683471679688
大田广平,546,17347,s e 22 l i o ŋ 24,9,1.9022337198257446
大田广平,573,17374,t͡s o 33 ʃ e 22 k ɤ 33,10,2.5647952556610107
大田广平,574,17375,b i o 31,5,3.9549319744110107
大田广平,576,17377,h ɯ 33 s o ŋ 31,8,3.015740394592285
大田广平,577,17378,l i 22 k u 33,7,2.4070839881896973
大田广平,592,17393,t͡sʰ e 22 t͡s i ɐ̃ 24,8,2.9177839756011963
大田广平,594,17395,k i a 45 p i a 31,9,3.1979124546051025
大田广平,610,17411,b ɒ 33 h i 31,7,2.7523765563964844
大田广平,614,17415,k u ε 24 kʰ a 33,8,3.144570827484131
大田广平,623,17424,ʔ a 22 p a 31,7,1.5627816915512085
大田广平,630,17431,ʔ a 22 b a 51,7,1.8941487073898315
大田广平,631,17432,ʔ a 22 k ɤ 33,7,1.5848333835601807
大田广平,643,17444,ʔ i 22 t i o ŋ 45,9,2.281770706176758
大田广平,654,17455,t͡ʃ i ɐ 5 p a 31 h i ɐ̃ 22 t i 45,15,3.6164002418518066
大田广平,684,17485,p u e 33 k ɛ̃ 351,8,2.7853240966796875
大田广平,690,17491,b ɯ 31,4,2.7421481609344482
大田广平,701,17502,t͡s ɯ 33 ʃ e 22 l i 51,10,2.746696710586548
大田广平,704,17505,kʰ a 45 t ẽ i 31,8,2.991873025894165
大田广平,712,17513,d͡ʒ y ĩ 22 k i õ 51,9,2.535431385040283
大田广平,713,17514,p u e 51,5,2.159602642059326
大田广平,723,17524,t a 24 h y 33,7,3.425032377243042
大田广平,744,17545,t͡ʃ y a 24 d͡ʒ i ɯ 31,9,2.78433895111084
大田广平,745,17546,pʰ ɒ 5 ʃ ɛ 33,7,2.793767213821411
大田广平,759,17560,h y 31,4,2.6997361183166504
大田广平,760,17561,k ɯ 33 k a 33,7,3.0361058712005615
大田广平,764,17565,pʰ i 31,4,2.4966812133789062
大田广平,769,17570,p a 31,4,2.240265369415283
大田广平,780,17581,pʰ u e 45 t͡sʰ ɛ 31,8,2.3605520725250244
大田广平,789,17590,l i 24,4,2.5365381240844727
大田广平,805,17606,tʰ e 51,4,3.5074596405029297
大田广平,828,17629,t͡sʰ ɤ 24,4,3.7161693572998047
大田广平,855,17656,k u ĩ 51,5,2.316821813583374
大田广平,876,17677,h õ 22 b ẽ i 24,8,2.9947307109832764
大田广平,882,17683,k u i 33 s e 33,8,2.6897964477539062
大田广平,891,17692,d͡ʒ e 31,4,3.2685601711273193
大田广平,892,17693,s ɤ 22 s o ŋ 51,8,3.004159450531006
大田广平,937,17738,pʰ u 22 l a ŋ 22 pʰ a 33,11,3.630370855331421
大田广平,952,17753,kʰ u a 31,5,2.0971736907958984
大田广平,1013,17814,ɡ õ 31,4,4.321331977844238
大田广平,1021,17822,l ɯ 51,4,2.4066786766052246
大田广平,1029,17830,ɡ u e 51,5,2.4390676021575928
大田广平,1053,17854,pʰ ɛ 51,4,3.634969711303711
大田广平,1056,17857,t͡sʰ a 33,4,2.8607187271118164
大田广平,1061,17862,ʔ ɯ 31,4,3.4927635192871094
大田广平,1082,17883,ʃ i ɐ 33 p a 31,8,2.279904365539551
大田广平,1083,17884,ʃ i ɐ 22 t͡sʰ ẽ i 33,9,2.806121826171875
大田广平,1087,17888,t i 33 ʔ i ɐ 31,8,2.6038079261779785
大田广平,1096,17897,tʰ o 24,4,2.262507200241089
大田广平,1100,17901,ɡ u i 51,5,2.1118760108947754
大田广平,1101,17902,ɡ u i 51,5,2.1118760108947754
大田广平,1115,17916,pʰ i a 45,5,3.087822437286377
大田广平,1118,17919,t i u 24,5,2.152388095855713
大田广平,1125,17926,t e 31,4,2.498809337615967
大田广平,1127,17928,kʰ u ɛ 31,5,2.762904644012451
大田广平,1142,17943,l ɛ 51 h u a 0,8,3.618326187133789
大田广平,1148,17949,ɡ u a 51 ʔ a 22 p a 31,11,2.961045980453491
大田广平,1152,17953,h e 51 t͡ʃ i a 31,8,3.2666420936584473
大田广平,1159,17960,h ɛ̃ 351 s ɐ̃ 0,7,4.24988317489624
大田广平,1165,17966,l ɛ̃ 33 t͡sʰ i 31,7,3.1805217266082764
大田广平,1167,17968,l u a 22 k ɛ 24,8,3.2836945056915283
大田广平,1189,17990,b i a ŋ 51,6,2.700723648071289
安溪,5,18005,tʰ a i 22 h u a ŋ 55,10,2.3096582889556885
安溪,23,18023,p i ŋ 55,5,2.8375988006591797
安溪,34,18034,kʰ ɔ 33 ʔ u ã 42,8,2.9338576793670654
安溪,36,18036,tʰ ĩ 44 k ŋ 55,7,3.987649440765381
安溪,43,18043,k a ŋ 55,5,2.0705394744873047
安溪,69,18069,h ə 44 h u n 55,8,2.8837780952453613
安溪,78,18078,t͡s i t 42 k u 53,8,2.5906543731689453
安溪,81,18081,t͡s i t 42 s i 53 l a ŋ 24,12,2.4660637378692627
安溪,83,18083,m ã 22 n ĩ 55,7,3.073240041732788
安溪,86,18086,t͡s u n 22 n ĩ 0,8,3.14506196975708
安溪,94,18094,t͡s o ʔ 22 l i t 24,9,1.8476148843765259
安溪,105,18105,m ĩ 24 s i 0,7,4.074013710021973
安溪,107,18107,t͡s i ã 53 ɡ ə ʔ 24,9,2.397754669189453
