lang,concept_id,phoneme_id,phoneme,phoneme_len,phoneme_loss
Genemuiden Ov,520,54776,ɵ m ə,4,5.863185405731201
Genemuiden Ov,528,54784,t ɦ ɵ s n,6,3.304257392883301
Genemuiden Ov,541,54797,ʋ ʊ n z ə d ɑ x,9,3.915532350540161
Genemuiden Ov,546,54802,z ø m t ə x,7,3.4788641929626465
Gerwen NB,5,54810,b a d ə,5,3.710831880569458
Gerwen NB,23,54826,d a k,4,3.9191384315490723
Gerwen NB,34,54837,d ɵ y v ə,6,2.455824613571167
Gerwen NB,36,54839,j o w ə,5,4.705321311950684
Gerwen NB,43,54846,x ɑ l,4,3.7156283855438232
Gerwen NB,59,54862,ə n ɦ ɪ m ɔ ɫ,8,4.462031841278076
Gerwen NB,72,54875,k ɑ l ə v ə r ə,9,3.113105297088623
Gerwen NB,74,54877,k a m ə r s,7,3.488405466079712
Gerwen NB,76,54879,k ɑ r ə,5,2.477937698364258
Gerwen NB,77,54880,k ɑ s t,5,2.75913667678833
Gerwen NB,81,54884,k ɛ r v o l,7,5.990248680114746
Gerwen NB,83,54885,k l ɛ ɪ v ə r,8,2.5845444202423096
Gerwen NB,91,54893,k ɔ r t s,6,3.2125072479248047
Gerwen NB,105,54906,m ɔ n d ə,6,2.1595218181610107
Gerwen NB,107,54909,m ɑ z ə r ə,7,3.188121795654297
Gerwen NB,108,54910,m æ ɪ,4,4.296204566955566
Gerwen NB,118,54918,n ɔ l d ə,6,3.2564828395843506
Gerwen NB,124,54924,p e ɪ,4,4.207345008850098
Gerwen NB,129,54929,p ɛ p ə r,6,3.8042895793914795
Gerwen NB,143,54943,r ə ɑ u k,6,4.571898937225342
Gerwen NB,155,54955,s m e,4,4.891335487365723
Gerwen NB,166,54967,s ɵ y k ə r,7,3.292696475982666
Gerwen NB,208,55010,z i k t ə s,7,4.017116069793701
Gerwen NB,226,55028,d r ø j ə x,7,4.285315990447998
Gerwen NB,231,55033,ɛ ɪ ɣ ə,5,2.9796559810638428
Gerwen NB,235,55037,f l ɵ w,5,5.385672092437744
Gerwen NB,261,55062,k ɔ t,4,3.0540761947631836
Gerwen NB,263,55064,l a t,4,3.688948154449463
Gerwen NB,267,55068,l ɪ x,4,3.125852584838867
Gerwen NB,278,55079,p r o p ə r,7,3.729194402694702
Gerwen NB,285,55086,s k ɛ f,5,3.2049057483673096
Gerwen NB,287,55088,s k æ r ə p,7,2.972409725189209
Gerwen NB,294,55095,s t ɛ ɪ f,6,2.4179298877716064
Gerwen NB,309,55110,v r ɛ ɪ,5,2.5834522247314453
Gerwen NB,315,55118,z ɔ f t,5,3.11507248878479
Gerwen NB,337,55141,b r ɒ ɪ ə,6,2.966736078262329
Gerwen NB,344,55148,d i ə n ə,6,4.107284069061279
Gerwen NB,353,55157,d ɵ r ə v ə,7,2.57183837890625
Gerwen NB,357,55160,ɾ a p ə,5,4.716446876525879
Gerwen NB,369,55172,ɦ a w ə,5,3.26314115524292
Gerwen NB,371,55174,j ɵ y k ə,6,3.2170703411102295
Gerwen NB,374,55177,k ɵ r ə,5,2.9724507331848145
Gerwen NB,382,55185,k r a k ə,6,2.6838276386260986
Gerwen NB,387,55190,l ɒ t ə,5,2.9850335121154785
Gerwen NB,389,55192,l ɛ ɪ ə r ə,7,2.520106077194214
Gerwen NB,398,55201,m æ n ə,5,2.8275399208068848
Gerwen NB,420,55222,s k ɵ d ə,6,3.412909746170044
Gerwen NB,425,55227,s l ɑ u t ə,7,2.2026097774505615
Gerwen NB,439,55241,s t æ k ə,6,2.4543983936309814
Gerwen NB,480,55282,z y k ə,5,2.8334925174713135
Gerwen NB,482,55284,z æ u t ə,6,2.6692380905151367
Gerwen NB,485,55287,z ʋ ɛ m ə,6,3.3415300846099854
Gerwen NB,520,55323,ɵ m,3,7.427480220794678
Gerwen NB,528,55331,t ɵ s ə,5,4.639451026916504
Gerwen NB,541,55344,w u n z ɪ x,7,3.9859580993652344
Gerwen NB,546,55349,s ɵ v ə n t ɪ x,9,4.166333198547363
Giesbeek Gl,5,55357,b a d ə n,6,2.705324411392212
Giesbeek Gl,23,55373,d a k ə n,6,2.086286783218384
Giesbeek Gl,29,55379,d i v ə n,6,2.300450325012207
Giesbeek Gl,34,55384,d y v ə n,6,2.284759044647217
Giesbeek Gl,36,55386,e w ə n,5,4.099118709564209
Giesbeek Gl,43,55393,x ɑ ɫ,4,3.462552547454834
Giesbeek Gl,59,55409,ɦ e m ə ɫ,6,3.3500003814697266
Giesbeek Gl,72,55423,k ɑ ɫ ə v ə n,8,2.6790075302124023
Giesbeek Gl,74,55425,k a m ə s,6,3.3396923542022705
Giesbeek Gl,76,55427,k æ r n,5,2.9946978092193604
Giesbeek Gl,77,55428,k ɑ s t ə n,7,2.2358009815216064
Giesbeek Gl,81,55432,k æ r ə v ə ɫ,8,3.153675079345703
Giesbeek Gl,83,55434,k l e v ə r,7,3.115330219268799
Giesbeek Gl,91,55442,k ɔ ɑ t s,6,4.095372676849365
Giesbeek Gl,105,55454,m ɒ n d ə n,7,2.6509194374084473
Giesbeek Gl,107,55457,m a z ə ɫ,6,3.394259214401245
Giesbeek Gl,108,55458,m ɛ i ç,5,3.0950684547424316
Giesbeek Gl,118,55468,n ɔ ɫ d n,6,3.70357346534729
Giesbeek Gl,124,55474,p a j ə n,6,2.8029727935791016
Giesbeek Gl,129,55479,p ɛ p ə r,6,3.5480263233184814
Giesbeek Gl,143,55493,r o k,4,4.399919509887695
Giesbeek Gl,155,55506,s m e i ə n,7,2.7015535831451416
Giesbeek Gl,166,55518,s y k ə r,6,2.9916956424713135
Giesbeek Gl,208,55560,z i k t ə s,7,4.119372367858887
Giesbeek Gl,226,55578,d r ø x,5,3.836510419845581
Giesbeek Gl,231,55583,ɛ i ɣ ə n,6,2.4169387817382812
Giesbeek Gl,235,55587,f l ɔ u w,6,3.6531286239624023
Giesbeek Gl,261,55613,k ʋ ɔ t ɦ,6,3.0264732837677
Giesbeek Gl,263,55615,l a t ɦ,5,2.43701171875
Giesbeek Gl,267,55619,l ɛ x,4,2.737339735031128
Giesbeek Gl,278,55629,p r o p ə r,7,3.0332252979278564
Giesbeek Gl,285,55636,s x ɪ f,5,2.9801011085510254
Giesbeek Gl,287,55638,s x ɛ r ə p,7,3.1245596408843994
Giesbeek Gl,294,55645,s t i f,5,3.3705191612243652
Giesbeek Gl,309,55661,f r e i,5,2.992234706878662
Giesbeek Gl,315,55668,z ɑ x,4,3.298952579498291
Giesbeek Gl,337,55691,b r ɔ j ə n,7,2.06160306930542
Giesbeek Gl,344,55698,d i n ə n,6,2.883028030395508
Giesbeek Gl,353,55707,d œ r ə v ə n,8,2.6438660621643066
Giesbeek Gl,357,55711,x a p ə n,6,2.7288787364959717
Giesbeek Gl,369,55722,ɦ ɔ ɫ d ə n,7,2.083603858947754
Giesbeek Gl,371,55724,j ø k ə n,6,3.147669553756714
Giesbeek Gl,374,55727,k ɵ ə ɾ n,6,3.7426540851593018
Giesbeek Gl,382,55735,k r a k ə n,7,2.1309056282043457
Giesbeek Gl,387,55740,l ɔ t ə n,6,2.3368639945983887
Giesbeek Gl,389,55742,l ɪ ə r n,6,2.594996690750122
Giesbeek Gl,398,55751,m e n ə n,6,3.2287909984588623
Giesbeek Gl,420,55773,s x ɵ d n,6,3.693105459213257
Giesbeek Gl,425,55778,s l y t n,6,2.5770201683044434
Giesbeek Gl,439,55792,s t ɛ k ə n,7,1.9582053422927856
Giesbeek Gl,480,55834,z y k ə n,6,2.3022961616516113
Giesbeek Gl,482,55836,z ɑ u t n,6,2.9810025691986084
Giesbeek Gl,485,55839,z ʋ ɛ m ə n,7,2.443668842315674
Giesbeek Gl,520,55874,ɵ m,3,7.832542896270752
Giesbeek Gl,528,55882,t ɵ s n,5,3.829742431640625
Giesbeek Gl,541,55895,ʋ u z d a x,7,4.294594764709473
Giesbeek Gl,546,55900,s ø v ə t ɪ x,8,3.6710386276245117
Giethoorn Ov,5,55908,b ɔ r d ə n,7,2.424267053604126
Giethoorn Ov,23,55925,d ɛ k,4,4.098225116729736
Giethoorn Ov,29,55930,d i v ə n,6,2.6266136169433594
Giethoorn Ov,34,55936,d u v m,5,2.9699344635009766
Giethoorn Ov,36,55937,e u w m,5,4.597407817840576
Giethoorn Ov,43,55944,x ɑ l ə,5,3.2124075889587402
Giethoorn Ov,59,55960,ɦ e m ə l,6,3.9449174404144287
Giethoorn Ov,72,55973,k ɑ l ə v ə s,8,3.309481143951416
Giethoorn Ov,74,55975,k ɛ m ə r s,7,3.5429940223693848
Giethoorn Ov,76,55977,k ɑ r ə n,6,2.3087093830108643
Giethoorn Ov,77,55978,k a s t n,6,2.7591168880462646
Giethoorn Ov,81,55982,k a r ə v l,7,4.256703853607178
Giethoorn Ov,83,55984,k l ɒ v ə r,7,3.7284598350524902
Giethoorn Ov,91,55992,k ɔ r s ə,6,3.498300552368164
Giethoorn Ov,105,56005,m ɒ n,4,3.5127367973327637
Giethoorn Ov,107,56008,m ø z ə l s,7,3.0699996948242188
Giethoorn Ov,108,56009,m ɛ i j ə,6,2.7893521785736084
Giethoorn Ov,118,56019,n ɛ l d ə n,7,3.0034024715423584
Giethoorn Ov,124,56025,p æ d n,5,3.922616481781006
Giethoorn Ov,129,56030,p e p ə r,6,3.3560352325439453
Giethoorn Ov,143,56043,r o k,4,3.5355567932128906
Giethoorn Ov,155,56056,s m e d n,6,3.196197509765625
Giethoorn Ov,166,56068,s y k ə r,6,4.192969799041748
Giethoorn Ov,208,56110,z i k ə n,6,2.4582016468048096
Giethoorn Ov,226,56128,d r ø x ə,6,3.331517219543457
Giethoorn Ov,231,56133,ɛ i ɣ ŋ,5,4.376298427581787
Giethoorn Ov,235,56137,f l ɑ u w,6,4.722497463226318
Giethoorn Ov,261,56163,k ʋ ɔ t,5,4.11029577255249
Giethoorn Ov,263,56165,l æ t ə,5,4.670443534851074
Giethoorn Ov,267,56169,l e x,4,2.9696314334869385
Giethoorn Ov,278,56180,p r o p ə r,7,3.508592128753662
Giethoorn Ov,285,56187,s x e v ə,6,2.932199478149414
Giethoorn Ov,287,56189,s k ɑ r ə p,7,3.4232916831970215
Giethoorn Ov,294,56196,s t i f,5,3.9392940998077393
Giethoorn Ov,309,56212,v r e j,5,3.1518442630767822
Giethoorn Ov,315,56220,z a x t ə,6,2.872075319290161
Giethoorn Ov,337,56243,b r ɑ d n,6,2.5651919841766357
Giethoorn Ov,344,56250,d i n ə n,6,2.7218120098114014
Giethoorn Ov,353,56259,d ɵ r ə h m,7,4.208468914031982
Giethoorn Ov,357,56263,x ɛ p m,5,3.4832966327667236
Giethoorn Ov,369,56275,ɔ l d n,5,3.8421146869659424
Giethoorn Ov,371,56277,j ʌ k ŋ,5,5.258420467376709
Giethoorn Ov,374,56280,k ɵ r n,5,2.596564769744873
Giethoorn Ov,382,56288,k r ɛ k ŋ,6,2.5977072715759277
Giethoorn Ov,387,56292,l ɔ t n,5,2.9971375465393066
Giethoorn Ov,389,56294,l ɪ ə n,5,2.859485626220703
Giethoorn Ov,398,56303,m i n,4,3.1829614639282227
Giethoorn Ov,420,56325,s x ɵ d n,6,2.926154375076294
Giethoorn Ov,425,56330,s l y t n,6,2.999753952026367
Giethoorn Ov,439,56344,s t ɛ k ŋ,6,3.0379178524017334
Giethoorn Ov,480,56386,z ø k ŋ,5,3.00944447517395
Giethoorn Ov,482,56388,z ɔ l t n,6,2.9740517139434814
Giethoorn Ov,485,56391,z ʋ ɛ m,5,3.4767048358917236
Giethoorn Ov,520,56421,ɔ m,3,4.548684120178223
Giethoorn Ov,528,56429,t ɵ s n,5,3.593259811401367
Giethoorn Ov,541,56442,ʋ o n z ə d ɑ x,9,3.1984453201293945
Giethoorn Ov,546,56447,z ø v m t ə x,8,3.656277656555176
Goes Ze,5,56455,b a ɾ d ə n,7,3.5134475231170654
Goes Ze,23,56474,d a k ə n,6,2.2925541400909424
Goes Ze,29,56480,d i v ə n,6,2.2625515460968018
Goes Ze,34,56486,d y v ə n,6,2.3755877017974854
Goes Ze,36,56488,e u w ə n,6,2.7077836990356445
Goes Ze,43,56495,ɦ ɑ l ə,5,3.0580813884735107
Goes Ze,59,56511,e i m ɔ ɫ,6,3.476869583129883
Goes Ze,72,56525,k ɑ l ə v ə r s,9,2.598604202270508
Goes Ze,74,56527,k æ m ə r s,7,2.72989821434021
Goes Ze,76,56529,k ɑ r n,5,3.124403953552246
Goes Ze,77,56530,k ɑ s ə n,6,2.100924491882324
Goes Ze,81,56534,k æ ɹ ə v ɔ ɫ,8,4.256421089172363
Goes Ze,83,56536,k ɫ ɒ v ə r s,8,3.339536190032959
Goes Ze,91,56544,k o u s ə,6,2.970177412033081
Goes Ze,105,56557,m æ n d ə n,7,2.2278263568878174
Goes Ze,107,56560,d ə m æ z ɔ ɫ s,9,3.832056999206543
Goes Ze,108,56561,m a j ə,5,3.1900289058685303
Goes Ze,118,56571,n æ l d n,6,4.164870738983154
Goes Ze,124,56577,p æ i j ə n,7,2.7688450813293457
Goes Ze,129,56582,p e i p ə r,7,2.9698448181152344
Goes Ze,143,56596,r o k,4,4.513801574707031
Goes Ze,155,56609,s m e i d ə n,8,2.578629970550537
Goes Ze,166,56620,s y k ə r,6,3.81526255607605
Goes Ze,208,56663,z i k t ə s,7,3.6403095722198486
Goes Ze,226,56681,d r o x,5,3.129422664642334
Goes Ze,231,56686,a i ɣ ə n,6,4.0491838455200195
Goes Ze,235,56690,f l ɑ u w,6,3.5849392414093018
Goes Ze,261,56716,k ʋ æ t,5,4.1509928703308105
Goes Ze,263,56718,l æ t ə,5,3.514998197555542
Goes Ze,267,56722,l e i x,5,3.239380359649658
Goes Ze,278,56733,p r o u p ə r,8,3.182565689086914
Goes Ze,285,56740,s x e f,5,3.2988884449005127
Goes Ze,287,56742,s x ɑ r ə p,7,3.215195894241333
Goes Ze,294,56749,s t i v ə,6,2.9092254638671875
Goes Ze,309,56765,v r i,4,3.1972570419311523
Goes Ze,315,56773,z ɔ x t ə,6,2.9549920558929443
Goes Ze,337,56796,b r a j ə,6,2.4051458835601807
Goes Ze,344,56803,d i n ə n,6,2.249321222305298
Goes Ze,353,56812,d ɵ r ə v ə n,8,2.0311293601989746
Goes Ze,357,56816,χ a p ə,5,4.740561008453369
Goes Ze,369,56828,ɑ u w ə n,6,2.3293230533599854
Goes Ze,371,56830,j u k ə n,6,2.7925469875335693
Goes Ze,374,56833,k ɵ r n,5,3.6412253379821777
Goes Ze,382,56841,k r a k ə,6,2.851005792617798
Goes Ze,387,56846,l æ t ə,5,3.514998197555542
Goes Ze,389,56848,l ɪ r ə n,6,2.533714532852173
Goes Ze,398,56857,m e n ə n,6,2.881092071533203
Goes Ze,420,56879,s x ɵ d ə n,7,2.762577533721924
Goes Ze,425,56884,s l y t ə,6,3.0950393676757812
Goes Ze,439,56898,s t e i k ə n,8,1.678372859954834
Goes Ze,480,56940,z u k ə n,6,2.261051893234253
Goes Ze,482,56942,z ɑ u t ə n,7,2.190586805343628
Goes Ze,485,56945,z ʋ æ m ə n,7,3.1976983547210693
Goes Ze,520,56981,ɔ m,3,4.422342777252197
Goes Ze,528,56989,t ɵ s ə n,6,3.283802032470703
Goes Ze,541,57002,ʋ ø y n s d ɑ x,9,3.2037878036499023
Goes Ze,546,57007,z e i v ə n t ə x,10,3.0484488010406494
Goirle NB,5,57015,b ɒ r d ə,6,4.817200183868408
Goirle NB,23,57033,d ɒ k ə,5,2.383824586868286
Goirle NB,29,57039,d i v ə,5,2.8747622966766357
Goirle NB,34,57045,d ʌ v ə,5,3.2742741107940674
Goirle NB,36,57047,o w ə,4,3.9726321697235107
Goirle NB,43,57054,ɣ ɑ l,4,4.111336708068848
Goirle NB,59,57070,ɦ e m ɔ ɫ,6,3.8391082286834717
Goirle NB,72,57084,k ɑ l ə v ə n,8,3.71043062210083
Goirle NB,74,57086,k ɒ m ə ʁ s,7,4.05698299407959
Goirle NB,76,57088,k ɛ ʀ ə,5,2.0973963737487793
Goirle NB,77,57089,k a s t ə,6,2.685537338256836
Goirle NB,81,57093,k ɛ ʀ v ɔ ɫ,7,4.431837558746338
Goirle NB,83,57095,k ɫ ɒ v ə ʀ,7,3.1788036823272705
Goirle NB,91,57103,k ɔ ʀ s,5,2.661396026611328
Goirle NB,105,57117,m ɑ n d ə,6,2.602294445037842
Goirle NB,107,57120,m ɒ z ə l ə,7,2.7339301109313965
Goirle NB,108,57121,m a i,4,4.45696496963501
Goirle NB,118,57130,n ɔ l d ə,6,3.81839656829834
Goirle NB,124,57136,p ɒ i,4,4.407520771026611
Goirle NB,143,57152,ʀ ɔ k,4,3.17557692527771
Goirle NB,155,57165,s m e i s,6,3.7310428619384766
Goirle NB,166,57177,s ʌ k ə ʀ,6,4.194753646850586
Goirle NB,208,57219,z i k t ə n,7,4.289912223815918
Goirle NB,226,57236,d ʀ ø x,5,4.266488075256348
Goirle NB,231,57241,ɛ i ɣ ə,5,3.2422142028808594
Goirle NB,235,57245,f l ɑ u w,6,3.974348783493042
Goirle NB,261,57271,k w ɔ t,5,4.228703498840332
Goirle NB,263,57273,l ɑ t,4,2.8972737789154053
Goirle NB,267,57277,ɫ e i x,5,3.3713791370391846
Goirle NB,278,57288,p r o ə p ə ʀ,8,3.5085463523864746
Goirle NB,285,57294,s x e f,5,3.142240524291992
Goirle NB,287,57296,s x ɛ ʁ ə p,7,4.123767852783203
Goirle NB,294,57303,s t ɛ f,5,3.1161458492279053
Goirle NB,309,57319,v ʀ ɛ i,5,3.074739933013916
Goirle NB,315,57327,z ɑ x t,5,2.6320555210113525
Goirle NB,337,57350,b ʀ ɒ i j ə,7,1.8325737714767456
Goirle NB,344,57357,d i n ə,5,2.753760576248169
Goirle NB,353,57366,d ɑ r ə v ə,7,3.613870859146118
Goirle NB,357,57370,x ɒ p ə,5,2.9333815574645996
Goirle NB,369,57382,ɦ ɑ u w ə,6,1.9404759407043457
Goirle NB,371,57384,j ø k ə,5,4.5821614265441895
Goirle NB,374,57387,k ɵ ʀ ə,5,2.8100295066833496
Goirle NB,382,57395,k ʀ ɒ k ə,6,2.5179622173309326
Goirle NB,387,57400,l ɒ t ə,5,2.8251233100891113
Goirle NB,389,57402,ɫ ɪ ʀ ə,5,3.121217966079712
Goirle NB,398,57411,m ɛ n ə,5,2.9693682193756104
Goirle NB,420,57433,s x ɵ d ə,6,3.6204586029052734
Goirle NB,425,57438,s l ʌ t ə,6,2.5911333560943604
Goirle NB,439,57452,s t e i k ə,7,1.9667394161224365
Goirle NB,480,57494,z y k ə,5,2.6722571849823
Goirle NB,482,57496,z ɑ u t ə,6,2.4245193004608154
Goirle NB,485,57499,z w ɛ m ə,6,2.8589134216308594
Goirle NB,520,57535,ɔ m,3,4.521031379699707
Goirle NB,528,57543,t ɵ s ə,5,4.739349365234375
Goirle NB,541,57556,w u n s d ɑ x,8,3.9939723014831543
Goirle NB,546,57561,z ø v ə t ə x,8,3.4913694858551025
Gorssel Gl,5,57569,b ɔ ə d ə,6,3.568650484085083
Gorssel Gl,23,57584,d a k ə n,6,2.3949594497680664
Gorssel Gl,29,57590,d i v m,5,3.2544384002685547
Gorssel Gl,34,57596,d u v ə n,6,3.289234161376953
Gorssel Gl,36,57597,ɛ u ʋ ə n,6,5.0393548011779785
Gorssel Gl,43,57604,x ɑ l ə,5,3.2113547325134277
Gorssel Gl,59,57620,ɦ e m ɔ ɫ,6,4.718820095062256
Gorssel Gl,72,57634,k ɑ l v ə r,7,3.6955909729003906
Gorssel Gl,74,57636,k a m ə s,6,3.5403928756713867
Gorssel Gl,76,57637,k ɑ r n,5,3.0465989112854004
Gorssel Gl,77,57638,k ɑ s t n,6,2.526115655899048
Gorssel Gl,81,57642,k ɛ r ə v ɔ ɫ,8,4.672957420349121
Gorssel Gl,83,57644,k l e v ə r,7,3.410112142562866
Gorssel Gl,91,57651,k ʊ ə t s,6,4.830589294433594
Gorssel Gl,105,57665,m ɒ n d ə n,7,2.4879934787750244
Gorssel Gl,107,57668,m a z l n,6,4.230252742767334
Gorssel Gl,108,57669,m ɛ i,4,3.835848331451416
Gorssel Gl,118,57679,n ɒ l d ə n,7,4.2282891273498535
Gorssel Gl,124,57685,p a i j ə,6,3.6842753887176514
Gorssel Gl,129,57690,p ɛ p ə r,6,3.3362903594970703
Gorssel Gl,143,57703,r o k,4,4.253946304321289
Gorssel Gl,155,57715,s m e j n,6,4.223988056182861
Gorssel Gl,166,57727,s y k ə r,6,3.955620527267456
Gorssel Gl,208,57768,z i k t ə n,7,3.3545494079589844
Gorssel Gl,226,57785,d r ø x ə,6,2.6789186000823975
Gorssel Gl,231,57790,ɛ ɣ ŋ,4,4.473897933959961
Gorssel Gl,235,57794,f l ɑ u w,6,5.165444850921631
Gorssel Gl,261,57820,k ʋ ɔ t,5,3.909395933151245
Gorssel Gl,263,57822,l a t ɦ ə,6,3.9074361324310303
Gorssel Gl,267,57826,l ʌ x,4,4.877249240875244
Gorssel Gl,285,57843,s x e f,5,3.110189199447632
Gorssel Gl,287,57845,s x æ r ə p,7,4.604662895202637
Gorssel Gl,294,57852,s t i f,5,3.578604221343994
Gorssel Gl,309,57866,v r i,4,2.9991800785064697
Gorssel Gl,315,57873,z ɑ x t ə,6,2.6558678150177
Gorssel Gl,337,57895,b r a n ə,6,2.705148458480835
Gorssel Gl,344,57902,d e n ə n,6,3.1840686798095703
Gorssel Gl,353,57911,d œ r ə v ə n,8,3.428962230682373
Gorssel Gl,357,57915,x a p m,5,3.666468381881714
Gorssel Gl,369,57927,ɦ ɔ l d n,6,2.7235867977142334
Gorssel Gl,371,57929,j ɵ k ŋ,5,4.196032524108887
Gorssel Gl,374,57932,k œ ə n,5,3.3978638648986816
Gorssel Gl,382,57940,k r a k ŋ,6,2.577882766723633
Gorssel Gl,387,57945,l ɑ t n,5,2.304095983505249
Gorssel Gl,389,57947,l ɪ r ə n,6,2.6925582885742188
Gorssel Gl,398,57956,m e n,4,3.75301194190979
Gorssel Gl,420,57978,s x ɵ d n,6,3.283886671066284
Gorssel Gl,425,57983,s l y t n,6,2.5199170112609863
Gorssel Gl,439,57997,s t ɛ k ə n,7,2.2373621463775635
Gorssel Gl,480,58039,z ø k ə n,6,2.366765260696411
Gorssel Gl,482,58041,z ɔ l t n,6,2.5217676162719727
Gorssel Gl,485,58043,z ʋ ɛ m,5,3.4543185234069824
Gorssel Gl,520,58079,ɵ m,3,7.395227432250977
Gorssel Gl,528,58087,t ɵ s ə n,6,3.709061861038208
Gorssel Gl,541,58100,ʋ u n s d ɑ x,8,3.5733590126037598
Gorssel Gl,546,58105,z ø ʋ ə n t ə x,9,3.6383438110351562
Gouda ZH,5,58113,b a r d ə n,7,2.8456742763519287
Gouda ZH,23,58130,d a k ə n,6,2.1067965030670166
Gouda ZH,29,58136,d i v ə n,6,2.342090129852295
Gouda ZH,34,58142,d ʌ y v ə n,7,2.038753032684326
Gouda ZH,36,58144,ʔ e ʋ ə n,6,2.741101026535034
Gouda ZH,43,58151,x ɑ ɫ,4,3.1621646881103516
Gouda ZH,59,58167,ɦ e m ə ɫ,6,3.2104053497314453
Gouda ZH,72,58181,k ɑ ɫ v ə n,7,2.5672154426574707
Gouda ZH,74,58183,k a m ə r s,7,3.718687057495117
Gouda ZH,76,58185,k ɑ ɾ ə n,6,1.7930852174758911
Gouda ZH,77,58186,k ɑ s t ə n,7,2.0274384021759033
Gouda ZH,81,58189,k ɛ ɾ ə v ə ɫ,8,3.224126100540161
Gouda ZH,83,58191,k l a v ə r,7,3.17913556098938
Gouda ZH,91,58199,k o r t s,6,4.142441272735596
Gouda ZH,105,58213,m a n d ə n,7,1.9631494283676147
Gouda ZH,107,58216,m a z ə l ə n,8,2.456132411956787
Gouda ZH,108,58217,m ɛ i,4,3.361542224884033
Gouda ZH,118,58227,n æ ɫ d ə n,7,4.493617534637451
Gouda ZH,124,58233,p a d ə n,6,2.194782257080078
Gouda ZH,129,58238,p e p ə ɾ,6,3.315437078475952
Gouda ZH,143,58252,r o u k,5,3.5217463970184326
Gouda ZH,155,58265,s m e d ə n,7,2.6591315269470215
Gouda ZH,166,58277,s ʌ y k ə ɾ,7,2.938262701034546
Gouda ZH,208,58319,z i k t ə s,7,4.053730010986328
Gouda ZH,226,58337,d ɾ o u x,6,2.668344497680664
Gouda ZH,231,58342,ʔ ɛ i ɣ ə n,7,1.826162338256836
Gouda ZH,235,58346,f l ɑ u,5,3.2805073261260986
Gouda ZH,261,58372,k ʋ a t,5,3.797461748123169
Gouda ZH,263,58374,l a t,4,3.2740187644958496
Gouda ZH,267,58378,l e x,4,3.4605822563171387
Gouda ZH,278,58389,p r o u p ə ɾ,8,3.6136176586151123
Gouda ZH,285,58396,s x e f,5,3.1764118671417236
Gouda ZH,287,58398,s x ɛ ɾ ə p,7,2.9082515239715576
Gouda ZH,294,58405,s t ɛ i f,6,2.8469135761260986
Gouda ZH,309,58421,f ɾ ɛ i,5,3.069803237915039
Gouda ZH,315,58429,s ɑ x t,5,2.9478893280029297
Gouda ZH,337,58452,b ɾ a d ə n,7,1.787563681602478
Gouda ZH,344,58459,d i n ə n,6,2.442126989364624
Gouda ZH,353,58468,d œ ɾ ə v ə n,8,2.63181734085083
Gouda ZH,357,58472,x a p ə n,6,2.402238607406616
Gouda ZH,369,58484,ɦ ɑ u d ə n,7,2.2578251361846924
Gouda ZH,371,58486,j ø k ə n,6,3.057610273361206
Gouda ZH,374,58489,k œ r ə n,6,3.1130189895629883
Gouda ZH,382,58497,k ɾ a k ə n,7,1.9911261796951294
Gouda ZH,387,58502,l a t ə n,6,2.1394736766815186
Gouda ZH,389,58504,l ɪ ɾ ə n,6,2.0277886390686035
Gouda ZH,398,58513,m e n ə n,6,2.6256349086761475
Gouda ZH,420,58535,s x œ d ə n,7,2.4877586364746094
Gouda ZH,425,58540,s l ʌ y t ə n,8,1.8262550830841064
Gouda ZH,439,58554,s t e k ə n,7,1.7582547664642334
Gouda ZH,480,58596,z u k ə n,6,2.311246156692505
Gouda ZH,482,58598,z ɑ u t ə n,7,2.241304636001587
Gouda ZH,485,58601,z ʋ ɛ m ə n,7,2.8653852939605713
Gouda ZH,520,58637,ʔ ɔ m,4,3.380842447280884
Gouda ZH,528,58645,t œ s ə n,6,3.5507917404174805
Gouda ZH,541,58658,ʋ u z d ɑ x,7,4.806656360626221
Gouda ZH,546,58663,z e v ə n t ə x,9,3.4425575733184814
Gouderak ZH,5,58671,b a ə r d ə n,8,2.0497188568115234
Gouderak ZH,23,58688,d a ə k ə,6,2.3399012088775635
Gouderak ZH,29,58693,d i v ə,5,3.353414535522461
Gouderak ZH,36,58698,ʔ e u ə n,6,2.98937726020813
Gouderak ZH,43,58704,x ɑ ɫ,4,3.8409478664398193
Gouderak ZH,59,58717,ɦ e i m ə ɫ,7,2.7534124851226807
Gouderak ZH,74,58727,k a ə m ə r s,8,2.5755538940429688
Gouderak ZH,81,58732,k ɛ r ə f ə ɫ,8,3.004215717315674
Gouderak ZH,83,58734,k ɫ ɑ ə v ə r,8,3.8141822814941406
Gouderak ZH,91,58741,k ɔ ə r t s,7,3.4280314445495605
Gouderak ZH,105,58752,m a ə n d ə n,8,1.9664502143859863
Gouderak ZH,107,58754,m a ə z ə ɫ ə,8,2.5299696922302246
Gouderak ZH,108,58755,m ɛ i,4,3.410956382751465
Gouderak ZH,118,58765,n a ə ɫ d ə,7,3.0001330375671387
Gouderak ZH,129,58775,p e i p ə r,7,2.780900478363037
Gouderak ZH,143,58785,r o u k,5,3.14603853225708
Gouderak ZH,155,58797,s m ɪ t ə,6,3.1031486988067627
Gouderak ZH,166,58809,s a y k ə r,7,2.681475877761841
Gouderak ZH,208,58844,z i k t ə s,7,4.130630970001221
